reviewerID,ReviewTime,Category,Attribute,Score,Reason
AZ1X4ZTV25ML7,2014-04-13 00:00:00 UTC,Bottoms,Durability and Strength,,The reviewer did not mention durability and strength.
AZ1X4ZTV25ML7,2014-04-13 00:00:00 UTC,Bottoms,Price,,The reviewer did not mention price.
AZ1X4ZTV25ML7,2014-04-13 00:00:00 UTC,Bottoms,Others,5,The reviewer mentions they fit great and the fit was generally consistent.
A2RSF867E8GVDR,2014-04-13 00:00:00 UTC,Tops,Comfort,5,The reviewer says it's very comfortable.
A2RSF867E8GVDR,2014-04-13 00:00:00 UTC,Tops,Design and Aesthetics,4,The reviewer wants to wear when they perform at live shows and is something cool to wear .
A2RSF867E8GVDR,2014-04-13 00:00:00 UTC,Tops,Durability and Strength,,The reviewer did not mention durability and strength.
A2RSF867E8GVDR,2014-04-13 00:00:00 UTC,Tops,Price,,The reviewer did not mention price.
A2RSF867E8GVDR,2014-04-13 00:00:00 UTC,Tops,Others,5,The reviewer notes that this is great shirt for musicians.
A69NU84JU0SLT,2014-03-23 00:00:00 UTC,Other,Comfort,,
A69NU84JU0SLT,2014-03-23 00:00:00 UTC,Other,Design and Aesthetics,,
A69NU84JU0SLT,2014-03-23 00:00:00 UTC,Other,Durability and Strength,,
A69NU84JU0SLT,2014-03-23 00:00:00 UTC,Other,Price,,
A69NU84JU0SLT,2014-03-23 00:00:00 UTC,Other,Others,3,Organizer works well with many pockets for travel.
A28VDNBPCEMD7L,2014-03-23 00:00:00 UTC,Outerwear,Comfort,3,"Jacket is not too heavy, but not too lightweight."
A28VDNBPCEMD7L,2014-03-23 00:00:00 UTC,Outerwear,Design and Aesthetics,,
A28VDNBPCEMD7L,2014-03-23 00:00:00 UTC,Outerwear,Durability and Strength,,
A28VDNBPCEMD7L,2014-03-23 00:00:00 UTC,Outerwear,Price,4,The price was right.
A28VDNBPCEMD7L,2014-03-23 00:00:00 UTC,Outerwear,Others,5,Jacket was perfect.
A13099G5FDI9I2,2014-03-24 00:00:00 UTC,Accessories,Comfort,,
A13099G5FDI9I2,2014-03-24 00:00:00 UTC,Accessories,Design and Aesthetics,5,This is a beautiful time piece.
A13099G5FDI9I2,2014-03-24 00:00:00 UTC,Accessories,Durability and Strength,,
A13099G5FDI9I2,2014-03-24 00:00:00 UTC,Accessories,Price,,
A13099G5FDI9I2,2014-03-24 00:00:00 UTC,Accessories,Others,5,It keeps very good time.
A28HCE2ENWC796,2014-03-25 00:00:00 UTC,Innerwear,Comfort,5,I love the way it feels.
A28HCE2ENWC796,2014-03-25 00:00:00 UTC,Innerwear,Design and Aesthetics,5,I love how it makes me look.
A28HCE2ENWC796,2014-03-25 00:00:00 UTC,Innerwear,Durability and Strength,,
A28HCE2ENWC796,2014-03-25 00:00:00 UTC,Innerwear,Price,,
A28HCE2ENWC796,2014-03-25 00:00:00 UTC,Innerwear,Others,5,Runs true to size.
A3FDA5Z4NHATEM,2014-03-25 00:00:00 UTC,Outerwear,Comfort,4,Comfortably light weight.
A3FDA5Z4NHATEM,2014-03-25 00:00:00 UTC,Outerwear,Design and Aesthetics,,
A3FDA5Z4NHATEM,2014-03-25 00:00:00 UTC,Outerwear,Durability and Strength,,
A3FDA5Z4NHATEM,2014-03-25 00:00:00 UTC,Outerwear,Price,,
A3FDA5Z4NHATEM,2014-03-25 00:00:00 UTC,Outerwear,Others,3,Warm enough for chilly days.
A12XV63OZSJ6TY,2014-03-25 00:00:00 UTC,Innerwear,Comfort,4,Hanes Silk Reflections are very very sheer.
A12XV63OZSJ6TY,2014-03-25 00:00:00 UTC,Innerwear,Design and Aesthetics,,
A12XV63OZSJ6TY,2014-03-25 00:00:00 UTC,Innerwear,Durability and Strength,,
A12XV63OZSJ6TY,2014-03-25 00:00:00 UTC,Innerwear,Price,,
A12XV63OZSJ6TY,2014-03-25 00:00:00 UTC,Innerwear,Others,5,Using prime it was free shipping!
A1FPM7OR8Y2M6I,2014-03-25 00:00:00 UTC,Innerwear,Comfort,4,good style fit
A1FPM7OR8Y2M6I,2014-03-25 00:00:00 UTC,Innerwear,Design and Aesthetics,,
A1FPM7OR8Y2M6I,2014-03-25 00:00:00 UTC,Innerwear,Durability and Strength,,
A1FPM7OR8Y2M6I,2014-03-25 00:00:00 UTC,Innerwear,Price,4,good price.
A1FPM7OR8Y2M6I,2014-03-25 00:00:00 UTC,Innerwear,Others,5,good uplift
A1OTNT6JADL3LL,2014-03-25 00:00:00 UTC,Sportswear,Comfort,5,These are very comfortable for zumba.
A1OTNT6JADL3LL,2014-03-25 00:00:00 UTC,Sportswear,Design and Aesthetics,,
A1OTNT6JADL3LL,2014-03-25 00:00:00 UTC,Sportswear,Durability and Strength,,
A1OTNT6JADL3LL,2014-03-25 00:00:00 UTC,Sportswear,Price,,
A1OTNT6JADL3LL,2014-03-25 00:00:00 UTC,Sportswear,Others,4,The hightop is good for no rolling your ankle.
ACGS2GTNFEBFN,2014-03-25 00:00:00 UTC,Other,Comfort,5,Husband is very satisfied with the fit.
ACGS2GTNFEBFN,2014-03-25 00:00:00 UTC,Other,Design and Aesthetics,,
ACGS2GTNFEBFN,2014-03-25 00:00:00 UTC,Other,Durability and Strength,,
ACGS2GTNFEBFN,2014-03-25 00:00:00 UTC,Other,Price,,
ACGS2GTNFEBFN,2014-03-25 00:00:00 UTC,Other,Others,5,Very satisfied with the fit.
A25TYZ1P8UWXR,2014-03-25 00:00:00 UTC,Innerwear,Comfort,3,This sock has been fine for hiking.
A25TYZ1P8UWXR,2014-03-25 00:00:00 UTC,Innerwear,Design and Aesthetics,,
A25TYZ1P8UWXR,2014-03-25 00:00:00 UTC,Innerwear,Durability and Strength,3,Works well.
A25TYZ1P8UWXR,2014-03-25 00:00:00 UTC,Innerwear,Price,,
A25TYZ1P8UWXR,2014-03-25 00:00:00 UTC,Innerwear,Others,,
A3KS7A3RSULBCC,2014-03-25 00:00:00 UTC,Other,Comfort,,
A3KS7A3RSULBCC,2014-03-25 00:00:00 UTC,Other,Design and Aesthetics,,
A3KS7A3RSULBCC,2014-03-25 00:00:00 UTC,Other,Durability and Strength,3,They keep the cedar scent for longer.
A3KS7A3RSULBCC,2014-03-25 00:00:00 UTC,Other,Price,,
A3KS7A3RSULBCC,2014-03-25 00:00:00 UTC,Other,Others,5,Bought the extra large for a size 11.5 and they are perfect.
A3JN214E17BX9T,2014-03-27 00:00:00 UTC,Innerwear,Comfort,5,"They are very comfortable, no matter what I'm doing (sleeping, exercising, sitting around)."
A3JN214E17BX9T,2014-03-27 00:00:00 UTC,Innerwear,Design and Aesthetics,3,"They were my favorite underwear colors to, especially the dark grey."
A3JN214E17BX9T,2014-03-27 00:00:00 UTC,Innerwear,Durability and Strength,4,And they last a long time.
A3JN214E17BX9T,2014-03-27 00:00:00 UTC,Innerwear,Price,,
A3JN214E17BX9T,2014-03-27 00:00:00 UTC,Innerwear,Others,,
A1DKV626ON5FF3,2014-03-27 00:00:00 UTC,Footwear,Comfort,,
A1DKV626ON5FF3,2014-03-27 00:00:00 UTC,Footwear,Design and Aesthetics,5,Can't go wrong with the classics!
A1DKV626ON5FF3,2014-03-27 00:00:00 UTC,Footwear,Durability and Strength,2,"I will keep replacing the ones that get so worn out, as these did."
A1DKV626ON5FF3,2014-03-27 00:00:00 UTC,Footwear,Price,,
A1DKV626ON5FF3,2014-03-27 00:00:00 UTC,Footwear,Others,,
ANGG8VHXBKSWG,2014-03-27 00:00:00 UTC,Footwear,Comfort,5,The fit is perfect.
ANGG8VHXBKSWG,2014-03-27 00:00:00 UTC,Footwear,Design and Aesthetics,,
ANGG8VHXBKSWG,2014-03-27 00:00:00 UTC,Footwear,Durability and Strength,,
ANGG8VHXBKSWG,2014-03-27 00:00:00 UTC,Footwear,Price,-3,I was being cheap and didnt want to spend the money.
ANGG8VHXBKSWG,2014-03-27 00:00:00 UTC,Footwear,Others,5,"I Love, Love, Love these dang shoes."
A2W361A6JJ5GN3,2014-03-28 00:00:00 UTC,Bottoms,Comfort,,
A2W361A6JJ5GN3,2014-03-28 00:00:00 UTC,Bottoms,Design and Aesthetics,,
A2W361A6JJ5GN3,2014-03-28 00:00:00 UTC,Bottoms,Durability and Strength,5,carhartt is still selling quality clothes.
A2W361A6JJ5GN3,2014-03-28 00:00:00 UTC,Bottoms,Price,,
A2W361A6JJ5GN3,2014-03-28 00:00:00 UTC,Bottoms,Others,,
A1BJWNYRK58EF6,2014-03-28 00:00:00 UTC,Accessories,Comfort,,
A1BJWNYRK58EF6,2014-03-28 00:00:00 UTC,Accessories,Design and Aesthetics,,
A1BJWNYRK58EF6,2014-03-28 00:00:00 UTC,Accessories,Durability and Strength,4,"Good quality, sturdy."
A1BJWNYRK58EF6,2014-03-28 00:00:00 UTC,Accessories,Price,,
A1BJWNYRK58EF6,2014-03-28 00:00:00 UTC,Accessories,Others,5,The size was exactly what I wanted.
A1QRWSDG9TKO4H,2014-03-28 00:00:00 UTC,Bottoms,Comfort,-1,"The waist band can really stiff, and take a couple months to loosen up."
A1QRWSDG9TKO4H,2014-03-28 00:00:00 UTC,Bottoms,Design and Aesthetics,,
A1QRWSDG9TKO4H,2014-03-28 00:00:00 UTC,Bottoms,Durability and Strength,5,They're extremely high quality.
A1QRWSDG9TKO4H,2014-03-28 00:00:00 UTC,Bottoms,Price,,
A1QRWSDG9TKO4H,2014-03-28 00:00:00 UTC,Bottoms,Others,,
ATS9OKPIDNQBK,2014-03-29 00:00:00 UTC,Other,Comfort,,
ATS9OKPIDNQBK,2014-03-29 00:00:00 UTC,Other,Design and Aesthetics,,
ATS9OKPIDNQBK,2014-03-29 00:00:00 UTC,Other,Durability and Strength,4,The material is durable for work wear.
ATS9OKPIDNQBK,2014-03-29 00:00:00 UTC,Other,Price,,
ATS9OKPIDNQBK,2014-03-29 00:00:00 UTC,Other,Others,3,The pocket is also handy to have for storage purposes.
A3H7087YTQO9PO,2014-03-31 00:00:00 UTC,Bottoms,Comfort,,
A3H7087YTQO9PO,2014-03-31 00:00:00 UTC,Bottoms,Design and Aesthetics,,
A3H7087YTQO9PO,2014-03-31 00:00:00 UTC,Bottoms,Durability and Strength,5,They are built to last.
A3H7087YTQO9PO,2014-03-31 00:00:00 UTC,Bottoms,Price,,
A3H7087YTQO9PO,2014-03-31 00:00:00 UTC,Bottoms,Others,,
AV54XFZHFHN2L,2014-03-31 00:00:00 UTC,Other,Comfort,,
AV54XFZHFHN2L,2014-03-31 00:00:00 UTC,Other,Design and Aesthetics,,
AV54XFZHFHN2L,2014-03-31 00:00:00 UTC,Other,Durability and Strength,4,keeps garments dry
AV54XFZHFHN2L,2014-03-31 00:00:00 UTC,Other,Price,,
AV54XFZHFHN2L,2014-03-31 00:00:00 UTC,Other,Others,5,NO Odor!
AD7VUVALHUHK6,2014-04-14 00:00:00 UTC,Innerwear,Comfort,5,The reviewer explicitly states the socks are very comfortable and prevent foot pain.
AD7VUVALHUHK6,2014-04-14 00:00:00 UTC,Innerwear,Design and Aesthetics,,
AD7VUVALHUHK6,2014-04-14 00:00:00 UTC,Innerwear,Durability and Strength,,
AD7VUVALHUHK6,2014-04-14 00:00:00 UTC,Innerwear,Price,,
AD7VUVALHUHK6,2014-04-14 00:00:00 UTC,Innerwear,Others,,
A2A1782R745S8B,2014-04-14 00:00:00 UTC,Accessories,Comfort,,
A2A1782R745S8B,2014-04-14 00:00:00 UTC,Accessories,Design and Aesthetics,4,The reviewer states the watch looks great and sporty.
A2A1782R745S8B,2014-04-14 00:00:00 UTC,Accessories,Durability and Strength,,
A2A1782R745S8B,2014-04-14 00:00:00 UTC,Accessories,Price,,
A2A1782R745S8B,2014-04-14 00:00:00 UTC,Accessories,Others,3,The reviewer mentions the easy-to-read face and perfect size.
A1XTZEZCTEADJZ,2014-04-14 00:00:00 UTC,Footwear,Comfort,5,The reviewer states the Keen Venice style is the most comfortable and gives good support.
A1XTZEZCTEADJZ,2014-04-14 00:00:00 UTC,Footwear,Design and Aesthetics,,
A1XTZEZCTEADJZ,2014-04-14 00:00:00 UTC,Footwear,Durability and Strength,,
A1XTZEZCTEADJZ,2014-04-14 00:00:00 UTC,Footwear,Price,,
A1XTZEZCTEADJZ,2014-04-14 00:00:00 UTC,Footwear,Others,3,The reviewer mentions the fit is appropriate and they didn't have to size up.
A2Q827NNTQD4Q4,2014-04-15 00:00:00 UTC,Innerwear,Comfort,5,The reviewer states they want cool cotton comfort and that these are perfect.
A2Q827NNTQD4Q4,2014-04-15 00:00:00 UTC,Innerwear,Design and Aesthetics,,
A2Q827NNTQD4Q4,2014-04-15 00:00:00 UTC,Innerwear,Durability and Strength,,
A2Q827NNTQD4Q4,2014-04-15 00:00:00 UTC,Innerwear,Price,,
A2Q827NNTQD4Q4,2014-04-15 00:00:00 UTC,Innerwear,Others,5,The reviewer mentions the fit is just right in all areas.
A3ALTLN501GE7M,2014-04-15 00:00:00 UTC,Innerwear,Comfort,3,The reviewer states it's acceptable and they can wear thick socks.
A3ALTLN501GE7M,2014-04-15 00:00:00 UTC,Innerwear,Design and Aesthetics,,
A3ALTLN501GE7M,2014-04-15 00:00:00 UTC,Innerwear,,,null
A3ALTLN501GE7M,2014-04-15 00:00:00 UTC,Innerwear,Price,,
A3ALTLN501GE7M,2014-04-15 00:00:00 UTC,Innerwear,Others,-1,The reviewer mentions the size is a little bit large.
A21UXK2Q4138Q3,2014-04-16 00:00:00 UTC,Bottoms,Comfort,2,"The reviewer states the material is not too heavy, not too light."
A21UXK2Q4138Q3,2014-04-16 00:00:00 UTC,Bottoms,Design and Aesthetics,,
A21UXK2Q4138Q3,2014-04-16 00:00:00 UTC,Bottoms,Durability and Strength,4,The reviewer says the material is nice quality.
A21UXK2Q4138Q3,2014-04-16 00:00:00 UTC,Bottoms,Price,,
A21UXK2Q4138Q3,2014-04-16 00:00:00 UTC,Bottoms,Others,4,The reviewer states the fit was accurate and they need a lot of pockets.
A2BG8UDT4QD6E3,2014-04-16 00:00:00 UTC,Innerwear,Comfort,4,The reviewer loves the thigh highs.
A2BG8UDT4QD6E3,2014-04-16 00:00:00 UTC,Innerwear,Design and Aesthetics,4,The reviewer mentions their husband loves them.
A2BG8UDT4QD6E3,2014-04-16 00:00:00 UTC,Innerwear,Durability and Strength,,
A2BG8UDT4QD6E3,2014-04-16 00:00:00 UTC,Innerwear,Price,,
A2BG8UDT4QD6E3,2014-04-16 00:00:00 UTC,Innerwear,Others,5,The reviewer states they stay up perfectly on their thighs.
AMH5IW02JA3PM,2014-04-16 00:00:00 UTC,Innerwear,Comfort,5,The reviewer has used this bra for years and it's the best.
AMH5IW02JA3PM,2014-04-16 00:00:00 UTC,Innerwear,Design and Aesthetics,,
AMH5IW02JA3PM,2014-04-16 00:00:00 UTC,Innerwear,Durability and Strength,,
AMH5IW02JA3PM,2014-04-16 00:00:00 UTC,Innerwear,Price,,
AMH5IW02JA3PM,2014-04-16 00:00:00 UTC,Innerwear,Others,,
A3QFZNRDSO33JM,2014-04-17 00:00:00 UTC,Other,Comfort,,
A3QFZNRDSO33JM,2014-04-17 00:00:00 UTC,Other,Design and Aesthetics,,
A3QFZNRDSO33JM,2014-04-17 00:00:00 UTC,Other,Durability and Strength,5,The reviewer believes it will last over 5 years.
A3QFZNRDSO33JM,2014-04-17 00:00:00 UTC,Other,Price,4,The reviewer says it's priced right.
A3QFZNRDSO33JM,2014-04-17 00:00:00 UTC,Other,Others,,
A1N70ZY1A6TOKF,2014-04-17 00:00:00 UTC,Outerwear,Comfort,5,The reviewer states the jacket keeps you so warm it is crazy.
A1N70ZY1A6TOKF,2014-04-17 00:00:00 UTC,Outerwear,Design and Aesthetics,3,The reviewer likes the hood because it actually fits their head.
A1N70ZY1A6TOKF,2014-04-17 00:00:00 UTC,Outerwear,Durability and Strength,5,The reviewer says the jacket is so tough and will last forever.
A1N70ZY1A6TOKF,2014-04-17 00:00:00 UTC,Outerwear,Price,,
A1N70ZY1A6TOKF,2014-04-17 00:00:00 UTC,Outerwear,Others,5,The reviewer mentions the size is perfect.
A3IH60N0KKTEIH,2014-04-17 00:00:00 UTC,Accessories,Comfort,,
A3IH60N0KKTEIH,2014-04-17 00:00:00 UTC,Accessories,Design and Aesthetics,3,"The reviewer states they were very pretty, but more rose gold than bright gold."
A3IH60N0KKTEIH,2014-04-17 00:00:00 UTC,Accessories,Durability and Strength,,
A3IH60N0KKTEIH,2014-04-17 00:00:00 UTC,Accessories,Price,,
A3IH60N0KKTEIH,2014-04-17 00:00:00 UTC,Accessories,Others,,
A3PYP7C7T6DCRV,2014-04-17 00:00:00 UTC,Bottoms,Comfort,5,The reviewer's husband loves the comfort.
A3PYP7C7T6DCRV,2014-04-17 00:00:00 UTC,Bottoms,Design and Aesthetics,,
A3PYP7C7T6DCRV,2014-04-17 00:00:00 UTC,Bottoms,Durability and Strength,4,The color has not faded after several washings.
A3PYP7C7T6DCRV,2014-04-17 00:00:00 UTC,Bottoms,Price,,
A3PYP7C7T6DCRV,2014-04-17 00:00:00 UTC,Bottoms,Others,5,The reviewer states the fit is perfect.
A2I6HLZGE4TE0E,2014-04-17 00:00:00 UTC,Bottoms,Comfort,3,"The reviewer says it's a bit stiff when new, but needs some breaking in."
A2I6HLZGE4TE0E,2014-04-17 00:00:00 UTC,Bottoms,Design and Aesthetics,,
A2I6HLZGE4TE0E,2014-04-17 00:00:00 UTC,Bottoms,Durability and Strength,5,The reviewer says it's made tough to handle all types of work with added material.
A2I6HLZGE4TE0E,2014-04-17 00:00:00 UTC,Bottoms,Price,,
A2I6HLZGE4TE0E,2014-04-17 00:00:00 UTC,Bottoms,Others,4,The reviewer mentions the nice wide straight construction and being able to wear them with boots.
A3HH95FBUJ901A,2014-04-17 00:00:00 UTC,Innerwear,Comfort,4,She says that they give your bust a nice lift.
A3HH95FBUJ901A,2014-04-17 00:00:00 UTC,Innerwear,Design and Aesthetics,4,"This is a pretty bra, nice wide shoulder straps and hooks in the front."
A3HH95FBUJ901A,2014-04-17 00:00:00 UTC,Innerwear,Durability and Strength,,
A3HH95FBUJ901A,2014-04-17 00:00:00 UTC,Innerwear,Price,,
A3HH95FBUJ901A,2014-04-17 00:00:00 UTC,Innerwear,Others,,
A3DNJ693E9N6T8,2014-04-18 00:00:00 UTC,Innerwear,Comfort,5,It provides just the right amount of support without the heavy padding.
A3DNJ693E9N6T8,2014-04-18 00:00:00 UTC,Innerwear,Design and Aesthetics,3,The bra is virtually invisible in clothing.
A3DNJ693E9N6T8,2014-04-18 00:00:00 UTC,Innerwear,Durability and Strength,5,"They are great quality, and I've found they hold up twice as long or more than a Victoria secret bra."
A3DNJ693E9N6T8,2014-04-18 00:00:00 UTC,Innerwear,Price,,
A3DNJ693E9N6T8,2014-04-18 00:00:00 UTC,Innerwear,Others,,
A2Y2YN8TJB9U6P,2014-04-18 00:00:00 UTC,Innerwear,Comfort,5,These are the perfect alternative to foot funk.
A2Y2YN8TJB9U6P,2014-04-18 00:00:00 UTC,Innerwear,Design and Aesthetics,,
A2Y2YN8TJB9U6P,2014-04-18 00:00:00 UTC,Innerwear,Durability and Strength,,
A2Y2YN8TJB9U6P,2014-04-18 00:00:00 UTC,Innerwear,Price,,
A2Y2YN8TJB9U6P,2014-04-18 00:00:00 UTC,Innerwear,Others,,
A2G4MGVWR20OOI,2014-04-19 00:00:00 UTC,Accessories,Comfort,4,"Comfortable despite its large size and a large, comfortable band."
A2G4MGVWR20OOI,2014-04-19 00:00:00 UTC,Accessories,Design and Aesthetics,4,Attractive design - very distinct look.
A2G4MGVWR20OOI,2014-04-19 00:00:00 UTC,Accessories,Durability and Strength,5,I wore mine for two tours in Iraq and it performed perfectly.
A2G4MGVWR20OOI,2014-04-19 00:00:00 UTC,Accessories,Price,-1,It is a little pricier than some of the competition from Casio and Timex.
A2G4MGVWR20OOI,2014-04-19 00:00:00 UTC,Accessories,Others,4,"Very accurate - the watch loses very little time over the months and years, good quartz movement."
A2EVSUXUZL7NTM,2014-04-19 00:00:00 UTC,Dresses,Comfort,4,It washed up beautifully and came out of the dryer wrinkle free.
A2EVSUXUZL7NTM,2014-04-19 00:00:00 UTC,Dresses,Design and Aesthetics,,
A2EVSUXUZL7NTM,2014-04-19 00:00:00 UTC,Dresses,Durability and Strength,5,The nylon was not the thin flimsy material that you usually see but a nice weight that should hold up well.
A2EVSUXUZL7NTM,2014-04-19 00:00:00 UTC,Dresses,Price,,
A2EVSUXUZL7NTM,2014-04-19 00:00:00 UTC,Dresses,Others,5,The fit was very accurate and the length was just right.
A3AL3TFENTB4FO,2014-04-19 00:00:00 UTC,Sportswear,Comfort,5,Her style must is comfort and all her cute little shorts and tees go great with them...
A3AL3TFENTB4FO,2014-04-19 00:00:00 UTC,Sportswear,Design and Aesthetics,5,My adorable free spirit daughter absolutely loves these shoes!
A3AL3TFENTB4FO,2014-04-19 00:00:00 UTC,Sportswear,Durability and Strength,,
A3AL3TFENTB4FO,2014-04-19 00:00:00 UTC,Sportswear,Price,,
A3AL3TFENTB4FO,2014-04-19 00:00:00 UTC,Sportswear,Others,4,"They are perfect for hiking, festivals or even a casual day around town."
A277ZN80TKK4US,2014-04-20 00:00:00 UTC,Bottoms,Comfort,,
A277ZN80TKK4US,2014-04-20 00:00:00 UTC,Bottoms,Design and Aesthetics,4,Color was what was shown also.
A277ZN80TKK4US,2014-04-20 00:00:00 UTC,Bottoms,Durability and Strength,,
A277ZN80TKK4US,2014-04-20 00:00:00 UTC,Bottoms,Price,,
A277ZN80TKK4US,2014-04-20 00:00:00 UTC,Bottoms,Others,5,We bought the size we wanted and it is just as expected.
A2MA96FW3ERNPV,2013-03-30 00:00:00 UTC,Other,Comfort,,
A2MA96FW3ERNPV,2013-03-30 00:00:00 UTC,Other,Durability and Strength,4,Nicely made and looks very durable.
A2MA96FW3ERNPV,2013-03-30 00:00:00 UTC,Other,Design and Aesthetics,,
A2MA96FW3ERNPV,2013-03-30 00:00:00 UTC,Other,Price,2,The prices are really not that out of line considering the quality.
A2PT8MAH3G2I6Q,2013-01-13 00:00:00 UTC,Other,Design and Aesthetics,,
A2PT8MAH3G2I6Q,2013-01-13 00:00:00 UTC,Other,Price,,Just waiting to find them at the right price.
A2PT8MAH3G2I6Q,2013-01-13 00:00:00 UTC,Other,Comfort,4,They feel good.
A2PT8MAH3G2I6Q,2013-01-13 00:00:00 UTC,Other,Durability and Strength,,
A2PT8MAH3G2I6Q,2013-01-13 00:00:00 UTC,Other,Others,4,They dry quickly and are very thin.
A2QKXW3LDQ66P5,2013-03-27 00:00:00 UTC,Other,Design and Aesthetics,,
A2QKXW3LDQ66P5,2013-03-27 00:00:00 UTC,Other,Price,,
A2QKXW3LDQ66P5,2013-03-27 00:00:00 UTC,Other,Durability and Strength,,
A2QKXW3LDQ66P5,2013-03-27 00:00:00 UTC,Other,Comfort,,
A2QKXW3LDQ66P5,2013-03-27 00:00:00 UTC,Other,Others,2,"The reviewer bought big and is glad they did, as it works perfectly for dress-up play."
A2REQ4HL68B0D8,2013-08-18 00:00:00 UTC,Other,Comfort,,
A2REQ4HL68B0D8,2013-08-18 00:00:00 UTC,Other,Price,,
A2REQ4HL68B0D8,2013-08-18 00:00:00 UTC,Other,Others,-2,It was a bit smaller than expected.
A2REQ4HL68B0D8,2013-08-18 00:00:00 UTC,Other,Design and Aesthetics,4,The colors are awesome and very much match the photo.
A2REQ4HL68B0D8,2013-08-18 00:00:00 UTC,Other,Durability and Strength,4,It seems very durable.
A2RMMLCU94BDFJ,2009-02-02 00:00:00 UTC,Other,Price,5,The reviewer bought them on sale and considered them a good deal.
A2RMMLCU94BDFJ,2009-02-02 00:00:00 UTC,Other,Design and Aesthetics,4,The reviewer states 'They are just the right size'.
A2RMMLCU94BDFJ,2009-02-02 00:00:00 UTC,Other,Durability and Strength,4,The reviewer says they 'don't seem to be at all' flimsy.
A2RMMLCU94BDFJ,2009-02-02 00:00:00 UTC,Other,Others,4,The reviewer considered keeping them for themselves.
A2RMMLCU94BDFJ,2009-02-02 00:00:00 UTC,Other,Comfort,,Not mentioned.
A2SL7A3E3NPK4G,2013-03-31 00:00:00 UTC,Other,Durability and Strength,3,Durable.
A2SL7A3E3NPK4G,2013-03-31 00:00:00 UTC,Other,Design and Aesthetics,2,They look great on my husband.
A2SL7A3E3NPK4G,2013-03-31 00:00:00 UTC,Other,Price,,
A2SL7A3E3NPK4G,2013-03-31 00:00:00 UTC,Other,Others,2,True to size.
A2SL7A3E3NPK4G,2013-03-31 00:00:00 UTC,Other,Comfort,2,Light weight.
A2SSUXEYW22GZG,2013-03-10 00:00:00 UTC,Other,Price,,
A2SSUXEYW22GZG,2013-03-10 00:00:00 UTC,Other,Durability and Strength,,
A2SSUXEYW22GZG,2013-03-10 00:00:00 UTC,Other,Design and Aesthetics,4,The reviewer says the color is great and they have some style.
A2SSUXEYW22GZG,2013-03-10 00:00:00 UTC,Other,Comfort,5,The reviewer states that the product is light and comfortable to wear.
A2SSUXEYW22GZG,2013-03-10 00:00:00 UTC,Other,Others,5,The reviewer states they are the perfect size.
A2T0QHP0GKI4KG,2009-04-25 00:00:00 UTC,Other,Others,,
A2T0QHP0GKI4KG,2009-04-25 00:00:00 UTC,Other,Comfort,,
A2T0QHP0GKI4KG,2009-04-25 00:00:00 UTC,Other,Design and Aesthetics,4,It can be worn when you feel fancy.
A2T0QHP0GKI4KG,2009-04-25 00:00:00 UTC,Other,Price,,
A2T0QHP0GKI4KG,2009-04-25 00:00:00 UTC,Other,Durability and Strength,,
A2TF7DBCIBQQ7D,2013-10-28 00:00:00 UTC,Other,Comfort,,
A2TF7DBCIBQQ7D,2013-10-28 00:00:00 UTC,Other,Design and Aesthetics,5,it looks really cute
A2TF7DBCIBQQ7D,2013-10-28 00:00:00 UTC,Other,Price,,
A2TF7DBCIBQQ7D,2013-10-28 00:00:00 UTC,Other,Durability and Strength,,
A2TF7DBCIBQQ7D,2013-10-28 00:00:00 UTC,Other,Others,5,fast delivery
A2Z8DACQ8BTUCN,2013-03-06 00:00:00 UTC,Other,Comfort,,Not mentioned in review.
A2Z8DACQ8BTUCN,2013-03-06 00:00:00 UTC,Other,Design and Aesthetics,,Not mentioned in review.
A2Z8DACQ8BTUCN,2013-03-06 00:00:00 UTC,Other,Others,4,Fits well.
A2Z8DACQ8BTUCN,2013-03-06 00:00:00 UTC,Other,Durability and Strength,,Not mentioned in review.
A2Z8DACQ8BTUCN,2013-03-06 00:00:00 UTC,Other,Price,4,Great shoe tree at a great price.
A30SNNG6IA4LH2,2014-04-02 00:00:00 UTC,Other,Price,,Not mentioned in the review.
A30SNNG6IA4LH2,2014-04-02 00:00:00 UTC,Other,Durability and Strength,,Not mentioned in the review.
A30SNNG6IA4LH2,2014-04-02 00:00:00 UTC,Other,Design and Aesthetics,2,The white was kinda like a beige instead of white
A30SNNG6IA4LH2,2014-04-02 00:00:00 UTC,Other,Comfort,,Not mentioned in the review.
A30SNNG6IA4LH2,2014-04-02 00:00:00 UTC,Other,Others,3,it was what i expected only the white was kinda like a beige.
A32L7WDL6PG5XN,2008-12-29 00:00:00 UTC,Other,Design and Aesthetics,,Not mentioned.
A32L7WDL6PG5XN,2008-12-29 00:00:00 UTC,Other,Others,5,The reviewer was pleased with finding the size and the speedy delivery.
A32L7WDL6PG5XN,2008-12-29 00:00:00 UTC,Other,Comfort,,Not mentioned.
A32L7WDL6PG5XN,2008-12-29 00:00:00 UTC,Other,Price,,Not mentioned.
A32L7WDL6PG5XN,2008-12-29 00:00:00 UTC,Other,Durability and Strength,,Not mentioned.
A340J26B7RKSN1,2007-02-19 00:00:00 UTC,Other,Comfort,,The review does not mention comfort.
A340J26B7RKSN1,2007-02-19 00:00:00 UTC,Other,Design and Aesthetics,,The review does not mention design and aesthetics.
